,squirrel,zebra,kangaroo,desk,bottle,turtle,bee,chair,sheep,knife,horse,monkey,donkey,elephant,bus,couch,alligator,camel,fish,hammer,scissors,guitar,shoe,cow,cat,penguin,banana,bear,brush,rhinoceros,bird,raccoon,ant,microscope,kite,rabbit,trumpet,umbrella,dog,axe,piano,frog,tiger,leopard,boat,goat,deer,lion,giraffe
185937,-0.009328502,-0.0075437943,-0.012159828,0.018007671,-0.015277601,-0.0113759,0.0020058414,0.0019012833,0.009002213,-0.038871903,0.014171434,0.0171217,0.0146296425,0.006458214,-0.025541106,0.015510832,0.010415444,0.032168478,-0.010185872,-0.008118461,0.032219898,0.00258747,0.019712953,-0.0017628242,-0.00051628146,0.006506693,0.0014350762,0.011208492,0.029987829,-0.002930707,0.019976348,-0.0066887946,-0.0044582416,0.015947817,0.014378182,-0.008894938,-0.00042594425,-0.0065693,0.0170483,-0.011482571,0.010010454,0.017527975,-0.0048633427,0.012195707,-0.0021931967,-0.0046017226,0.016913624,0.010510673,0.0075857365
185992,0.018562293,-0.02037909,0.020294605,-0.023929046,-0.004083503,-0.017227245,-0.0113076195,0.008309982,-0.03598395,-0.019635718,-0.013877366,-0.01494133,-0.040609155,0.02409038,-0.0025672547,0.0111022005,0.008220374,-0.0022447698,-0.00092357333,0.00025522025,0.015264888,-0.0015519895,0.036007166,-0.01044184,-0.00419797,0.010639439,0.0017634993,0.023716927,0.00052156736,-0.011448939,-0.011258162,0.00022935246,0.04256512,0.0044791806,0.014859109,0.009821061,-0.002586363,-0.013561226,0.03011875,-0.017314883,-0.010335725,-0.012131463,-0.04200987,-0.038110435,-0.020164825,0.0029967588,-0.03062432,0.02912429,-0.012984618
188135,0.00580487,0.02654525,0.028004574,0.02375377,0.024582135,0.02962627,0.025717845,0.005736526,0.00993017,0.016293177,0.011306353,0.010171116,0.008551933,0.034937475,-0.014804304,-0.0015438497,0.02394829,0.02774471,-0.0056466777,-0.0026580028,0.046120312,0.0152998,0.0009069384,0.0052585453,-0.017986493,0.0033914105,0.014347806,0.015771715,-0.016827112,0.03463944,-0.0043760706,0.00063651,0.03201462,0.022993462,0.033260196,0.0016695772,0.021100005,0.017734276,0.02606296,0.0030883187,-0.017526573,0.035792645,0.0313378,0.018698003,-0.010069128,0.042348225,0.03083069,0.021146148,0.0025875
188163,0.06233016,0.072037764,0.07056726,0.077610254,0.03195132,0.055632453,0.10381064,0.078686886,0.04431678,0.04559164,0.06448286,0.077288345,0.042395134,0.09743596,0.013186579,0.023983449,0.04599336,0.090078056,0.08124036,0.0373543,0.06430436,0.034983408,0.114952564,0.06810623,0.08571702,0.042714875,0.038089897,0.054757476,0.04767448,0.08793873,0.086531706,0.043379813,0.11350574,0.069893956,0.11573404,0.02950154,0.075805135,0.049978014,0.038644895,0.06500988,0.053687915,0.089038946,0.016520683,0.06558262,0.047605127,0.11885577,0.088245444,0.067198835,0.038236193
188164,0.007900733,0.030143484,0.010904349,0.041723654,0.017025972,0.022349736,0.037949912,0.01968897,-0.00046626045,-0.015403676,0.01749132,0.019798191,0.0321107,0.029457835,0.00779968,0.004094021,0.020660695,0.03499816,0.025489142,0.005767263,0.05266647,0.034980763,0.0029050931,0.0010791258,0.0012737866,0.007811775,0.027794724,0.019092584,0.017847147,0.021544626,0.0029803878,-0.017858753,0.051408395,0.018175544,0.037583783,0.0052779615,0.034906145,0.019796567,-0.02256819,0.019049041,0.03478893,0.009865078,-0.0048820656,-0.0071265087,0.017701237,0.032648653,0.023659965,0.04348213,0.006283261
188190,0.016936027,0.043640662,0.049169537,0.045741115,0.031537425,0.03369517,0.051284075,0.024806956,-0.0064018704,0.013470925,0.05535983,0.03085055,0.0021026458,0.019852107,-0.022627195,-0.025359273,0.039040957,0.012525779,0.030528205,-0.00119272,0.015119165,0.019186748,0.00797337,0.047197104,0.0518426,-0.00712185,0.03307162,0.038534295,0.02845119,0.050979067,0.024122516,0.008122879,0.020218851,0.01908146,0.029076299,-0.006286563,0.037020203,0.00699781,0.039005227,0.02075504,0.025964929,0.008557026,0.002284087,0.0023092802,0.03148048,-0.00866281,0.047489434,0.018447788,0.00443417
188191,0.03765812,0.04364058,0.023401165,0.052547093,-0.023371419,0.01133247,0.03713643,0.031724524,0.028844578,0.017295867,0.053321857,0.042204127,0.018835703,0.04539823,-0.019933203,-0.020373773,0.025842248,0.04238682,0.01989003,0.02188806,0.025367321,0.014364396,0.023936713,0.05619641,0.06747824,0.005337967,0.023681073,0.028498435,0.038223084,0.06328783,0.047189336,0.026074784,0.02969537,0.031196551,0.05101387,0.04175489,0.017982751,0.022548122,0.08362404,0.02629993,0.013820243,0.038026657,0.018458389,0.04852439,0.028656995,0.009936509,0.066852786,0.025357036,0.04604165
188192,0.013639144,-0.029280022,-0.035601716,0.025214082,-0.025549151,0.016870245,-0.033250596,-0.0022140795,0.019648608,-0.009897337,0.004048787,-0.0015117942,0.008495255,0.04191302,0.0075759515,0.0019169073,-0.00972752,0.014870015,0.015269388,-0.01678287,0.0055541024,-0.00798197,0.008368767,0.014196675,0.009312718,-0.011240155,0.010491931,0.011553697,0.0037839964,0.043967802,-0.017777087,0.033463094,-0.012049965,0.012378567,0.0065648146,0.008632927,-0.014543011,0.0057116896,0.002966563,-0.0012427624,-0.010972083,-0.020950546,-0.014276683,0.045829296,0.02023205,-0.0071430914,-0.024248786,-0.028574789,0.0007788508
188193,0.060203094,0.056423772,0.0664685,0.011067464,0.03261595,0.037923153,0.025566565,0.04567565,0.027842589,0.0012832644,0.051540583,0.048887316,0.05840889,0.050481495,0.0071729147,0.031504095,0.038083415,0.02360932,0.050551917,0.012576786,0.019842928,0.0027441334,0.017864645,0.05903055,0.03035585,0.01476816,0.01618242,0.060173083,0.07427898,0.054867208,0.025545135,0.037534475,0.03260854,0.05406863,0.079820506,0.048859056,0.019895857,0.023554659,0.037924957,0.02534503,0.014651463,0.078729674,-0.002535079,0.058768217,0.03418622,0.038367976,0.08590942,0.015539105,0.020100294
188194,0.04028471,0.056697577,0.06317956,0.05745162,0.030098423,0.02708804,0.055132326,0.04765572,0.013757325,0.017389817,0.06996446,0.067468666,0.03490643,0.06525263,-0.001162924,0.028491667,0.047515493,0.10384693,0.07820105,0.018078879,0.053458493,-0.010173545,0.05596639,0.054838642,0.0471012,0.02364402,0.038276345,0.021038875,0.030925179,0.029685974,0.061941747,0.036324523,0.05646178,0.059394162,0.105607115,0.05260363,0.046140794,0.045185287,0.09219494,0.05604473,0.010348371,0.058045823,0.027828736,0.08650166,0.035730742,0.039508168,0.06744921,0.05432235,0.075255066
188195,0.005000302,0.013362978,-0.0015815065,0.022648714,0.018018229,-0.02018047,-0.000936045,0.0036690838,0.00062818266,0.015005212,0.015036713,0.022597121,-0.021808708,-0.007339636,0.020811295,0.011987522,-0.0060371435,0.026305085,0.04057796,-0.010226287,0.00864759,0.0119102625,0.0058193565,0.008161344,0.0031234787,0.005248076,0.009477553,0.028229253,0.007034665,0.028203778,0.00361397,0.017563952,0.04393169,0.020086577,0.019773843,0.012632847,0.048419192,0.0028476676,-0.0010564098,0.013830144,0.04863268,0.012680895,-0.0022773296,0.012589708,0.00642362,0.0039456673,0.020785285,0.025854012,0.035096202
188198,-0.00088053296,0.026363375,0.023934364,0.012153991,-0.014121612,-0.011723049,-0.014124748,-0.008483609,-0.0153385,0.021568261,0.013888944,0.03958467,0.027366647,0.025549268,0.009207687,-0.015960393,-0.01770073,0.029739916,0.044602662,0.012408696,0.0067021693,0.023110807,0.016595721,0.019337073,-0.008045743,-0.0014400426,0.022447104,0.008141371,0.005442348,0.045362025,-0.006550787,0.0042345417,-0.011934911,0.0002760881,0.050831158,0.005918929,0.011106278,0.020701041,0.0255154,0.004351022,0.01150221,0.002135555,0.005946767,0.033051033,-0.008431728,0.019145051,0.0062721367,0.015327458,0.033591468
188223,0.028919293,0.031223819,0.0113787865,0.023378193,0.007221878,0.0059352857,0.013641395,0.00088889775,0.0113250725,0.015196851,0.0175882,-0.013034832,0.0071583553,0.010657474,0.029120604,-0.0077955765,0.01694517,0.015325088,0.026544908,-0.011764228,0.002492085,0.01854467,0.017428663,0.0103724385,0.046615507,-0.0059219697,0.016893724,0.00819905,-0.031620786,0.03450274,0.016580893,0.030532466,-0.012837817,0.036272824,0.01839648,0.024722831,-0.028097147,-0.0015545763,0.022024928,0.018099818,0.016434046,-0.0013775829,0.0025725104,0.004465666,-0.0014225956,0.02618663,0.01171812,-0.009126396,0.030434405
188224,0.014817558,-0.030894086,-0.018691225,0.0018381526,-0.030899629,-0.009616037,-0.00794366,-0.011319532,0.006891649,-0.03221431,-0.026053116,-0.021098673,-0.0317909,0.016798891,-0.022321321,-0.0060582138,-0.01937104,-0.01630074,0.035179686,0.032131992,0.005458508,-0.0035163427,0.0065370356,0.011353313,-0.012102165,0.029631516,-0.0016265399,0.009474591,-0.031691168,0.018542442,-0.0068629137,0.00041998862,-0.0051130876,0.013776717,-0.0029619783,-0.0065483227,-0.007923246,-0.010038647,-0.00789401,0.0011487596,-0.0031323999,-0.0151169645,-0.04998217,0.005125036,-0.014810928,0.0067643262,-0.025043046,0.0043673455,0.026690012
188225,0.012516248,0.025102505,0.022570604,0.0142751215,-0.0103625925,0.011419111,0.028632268,0.0093009835,-0.003435241,-0.014595342,0.0053067035,0.031434402,0.028072745,0.023626277,-0.0026997372,0.009243347,-0.0043355417,-0.0012909038,0.04867473,-0.0010687063,0.011693173,-0.009867012,-0.00437983,0.02746655,-0.033416163,0.014369241,0.008701292,-0.0025927417,0.015906291,0.02672308,0.007947679,-0.0063212425,0.010262187,0.012434081,-0.006823596,0.00969942,0.011667162,0.0051161433,0.020440655,-0.0051650167,0.0008273006,0.016821897,0.009815323,0.025956122,0.010677867,0.021324405,0.048176747,-0.0012298259,0.0042308588
188226,-0.011146661,0.048827056,0.035866372,0.03360752,-0.018694568,0.034428515,0.019828485,0.042506788,0.03126428,0.0041813874,0.0046346257,0.043584954,-0.0056087137,0.032210875,0.026937194,-0.024447799,0.030796764,0.0465501,0.030626832,-2.9365843e-05,0.0035933817,0.014927718,0.010005589,0.01385774,0.0026244505,0.01174458,0.011873071,0.020987168,-0.010908303,0.015740024,0.003849461,0.020731265,0.021171048,0.018856814,0.013301446,0.02036083,0.0049654157,0.049473703,0.023877075,0.0018017688,0.0030271222,0.04413809,-0.0028005603,0.0070910663,0.017450169,-0.025398662,0.042004425,0.018615043,0.04712704
188227,-0.011762858,0.015933795,0.019715047,-0.010411852,0.007616905,0.029917374,0.026955416,0.010806673,-0.011591894,0.0012834277,0.02945575,0.004341558,-0.012059234,-0.0070111305,-0.0352125,-0.034161102,0.0039082575,0.0017768699,0.008159356,-0.011333394,-0.0030181669,-0.020980977,-0.010705833,-0.0060010147,0.008364097,0.026074374,0.015331539,0.019423183,-0.017077092,0.045215145,-0.022052363,0.025282927,0.013076116,0.011017129,0.012683046,-0.0018460061,0.025195794,-0.0067018718,0.031576734,-0.010513574,-0.0060409294,0.0319761,-0.00288483,0.023872947,-0.004625102,0.00065007433,-0.007143151,0.0026228304,-0.013518922
188228,0.033841033,0.031483423,0.029585496,0.0121877715,0.019657275,0.013011263,0.033619422,0.019270426,0.009178141,0.0050236913,0.018873485,0.012256004,-0.011643961,0.025114542,0.0015125348,0.044336338,0.027258696,0.0008848899,0.009439057,0.037812468,0.016889576,-0.0026419505,0.0043804194,0.034917634,0.04258972,0.030903062,-0.001611501,0.0508097,-0.023464248,0.027604712,0.02073897,0.012357558,-0.010123427,0.0022797224,0.0064493157,-2.739625e-05,0.022787487,0.0020652867,0.026819224,0.0055597746,0.02106979,0.018351989,0.00088637945,0.038656477,0.0070347716,0.019426981,0.016480433,0.033932645,0.007462881
188229,0.032035515,0.036182355,0.022488697,0.0313682,-0.0115810605,0.008610416,0.037861295,-0.0028293908,0.0069711003,-0.01579292,0.0068878396,0.044668213,0.016967678,0.0073307958,-0.012271732,0.0042088632,0.02064619,0.042737156,0.0028607778,-0.0030897215,0.022012567,0.016059602,0.00197238,0.030129129,0.023455119,0.0057156296,0.011557671,0.028316831,-0.016971754,0.032818966,0.008212891,-0.0034672206,0.027966604,0.00020677185,0.034401897,0.027650556,-0.009670328,0.027934128,0.0011467495,-0.0035734295,-0.0038736772,0.03174021,-0.0010093302,0.03427075,0.00028956836,0.021151701,0.042463064,0.029073847,0.015360788
188230,-0.022168266,-0.01788014,0.00043054236,0.046690356,-0.029180301,-0.010364837,0.02033374,-0.029158816,-0.021591425,-0.02283263,0.009818435,0.031720825,0.015570003,0.024795556,-0.0032438568,-0.01414477,-0.009378826,0.022738287,0.022762714,-0.02883854,0.012636371,-0.003931536,0.016006887,0.027533762,0.0088389125,-0.007220783,0.011604105,-0.017348157,-0.0012781527,0.002806389,-0.00418801,-0.011030349,0.042105418,-0.00074812956,0.037801113,0.015263024,0.029177977,0.005133898,0.02003509,-0.0015659131,-0.016301328,0.012681119,0.0040813633,0.034144435,0.010051434,0.027604034,0.00351284,0.03468617,-0.027846709
188256,0.02157954,0.045651585,0.053690106,0.07808611,0.0017639851,0.049041644,0.03821102,0.04538052,0.018588068,0.025082337,0.06155977,0.074295394,0.024295626,0.035191704,0.04553847,0.025201196,0.036338057,0.06431173,0.041950848,-0.014260985,0.050593216,0.009235533,0.050723482,0.036413174,0.065842845,0.02502033,0.081175655,0.017098177,0.04008355,0.038844336,0.061742324,0.054053336,0.076527506,0.049439337,0.10190445,0.02990445,0.052839387,0.07903129,0.044507254,0.043486875,0.034924757,0.048351083,-0.004949464,0.05563575,0.044155356,0.088515304,0.10036456,0.04517867,0.042076856
188257,0.020929277,0.027283514,0.06718836,0.033448517,0.019307898,0.008940329,0.055282068,0.034664933,0.054880384,0.035086017,0.057368178,0.036811028,0.042054992,0.02859355,-0.0025217328,0.047888603,0.03211207,0.0671063,0.04637145,0.027340105,0.0005148882,0.00012323695,0.012943898,0.049616683,0.057038415,0.04464996,0.034079175,0.040924374,0.025822194,0.045681056,0.08323795,0.01164071,0.047574233,0.03511143,0.04745553,0.047704995,0.0140267955,0.0462641,0.037053328,0.018994855,0.02340278,0.04124033,0.031309053,0.035393897,0.03775468,0.06337767,0.07403047,0.07805512,0.018447464
188258,0.0362667,0.069025345,0.060571004,0.029586703,0.0052147987,0.020836746,0.051984567,0.03561808,0.048029065,0.00660737,0.054552827,0.047444534,0.04658402,0.057724472,0.018559404,0.038946312,0.059629694,0.085337095,0.033068523,-0.0016656909,0.010657608,-0.025089117,0.028418956,0.06752162,0.05697461,0.048472706,0.024967233,0.058918316,0.02474598,0.06972217,0.061415303,0.042723387,0.0596943,0.026640484,0.05495897,0.069299854,0.02350173,0.039628237,0.059090685,0.011106108,0.028782845,0.0723857,0.053992316,0.062497392,0.03357737,0.07691897,0.07393012,0.06715399,0.033466265
188259,0.03455924,0.068622746,0.03300847,0.035893336,0.023624837,0.022005165,0.04202886,0.019001536,0.03571452,-0.015023243,0.013548483,0.06172787,0.052838136,0.048928287,-0.014562487,0.020977283,0.028950028,0.041314706,-0.0017223769,-0.041912377,0.045207884,-0.011555587,-0.00868079,0.056476682,0.027109297,0.026078371,0.030810622,0.03265661,0.010856169,0.07863138,0.044621002,0.029390084,0.06369352,-0.014528916,0.040760387,0.046679243,0.027417915,0.029433819,0.052743424,0.0357668,0.02894712,0.036545943,0.02676647,0.064279914,0.017955596,0.07554761,0.059111014,0.02787885,0.016319737
188260,0.04339684,0.03436848,0.031669963,0.042972412,-0.017909111,0.027293349,0.03257616,0.05746621,0.015719706,-0.010755553,0.026171217,0.052100956,0.019660732,0.06257872,-0.026904562,-0.032937918,0.028520925,0.054666266,0.0073653325,-0.0071520503,0.02957917,0.0047541256,-0.00045725392,0.023492152,0.026232606,0.027706519,0.012724704,0.03517854,0.042990804,0.039491605,0.054724876,0.00062044273,0.021965787,0.01479951,0.031180976,0.039009128,0.037432533,0.02728343,0.025816882,0.032299202,0.03968546,0.07948971,0.0050780624,0.054279897,0.0133435605,0.046440855,0.056711107,0.05176459,0.023507109
188261,0.02623198,0.020419316,0.009553656,-0.01865874,-0.015889417,-0.0023636913,-0.015778312,0.020351231,-0.026310327,0.0017453823,0.021936908,0.01864115,0.024882846,0.018457139,-0.011787432,0.01658797,0.0014311848,0.02289635,0.011784128,0.033402245,0.0062510446,0.0064058364,0.0013328668,0.016435089,0.030530998,-0.011457834,0.020458337,0.032776076,0.01762273,0.034481026,0.011248481,0.013995905,0.028466126,0.015253895,0.023851482,-0.012993957,0.00029739985,-0.005262065,-0.0022761638,0.040584784,0.02445405,0.0005877645,0.014060202,0.025710976,0.0029088345,0.008292723,0.03492215,0.024541998,0.026647689
188262,-0.0012177272,-0.03493419,0.014090293,-0.014856122,-0.01818063,0.021453952,-0.019963099,-0.017550213,0.01080377,0.009094177,0.01386141,0.012629467,0.012152373,-0.0034243325,-0.025812782,-0.006885972,-0.037418127,-0.011569326,-0.026676975,0.036528047,0.021192804,-0.01542978,0.011662804,0.005861984,-0.021872165,-0.0048938515,-0.017069593,-0.025909802,0.00055664714,-0.0049400586,-0.008541551,0.0071285865,-0.020273212,-0.025892513,0.0109746,0.01529853,-0.01978084,-0.017842846,-0.009727926,0.0064235404,-0.027117653,-0.0096593285,0.012093793,0.018570391,-0.023275552,-0.005213257,0.0004531468,-0.01230104,-0.029930407
188263,-0.0003942689,0.013409534,0.036911648,0.004222886,-0.014455825,0.017941758,0.048189174,0.024584366,0.02176232,0.013466269,0.038169984,0.035028808,0.014798737,0.0069529084,0.0077035385,-0.008086093,0.037604224,0.027624262,0.041397754,0.020002611,0.02484256,-0.0040354487,0.037489567,0.012166183,-0.004890796,0.03728218,0.005547857,0.06131177,0.018511293,0.02089447,0.038912807,0.015282719,0.06419208,0.002953521,0.04560176,0.02379939,0.028342491,0.023541369,0.030375378,0.004158015,-0.009408235,0.01746238,0.0016403887,0.04090616,0.020378727,0.011843975,0.044169616,0.027751425,0.023008944
188264,0.007419028,-0.0010528144,0.031410888,0.033119787,0.0065551135,-0.003620793,0.05824912,0.0064495862,0.017974658,0.00073205336,0.017279327,0.012153502,-0.0059069507,0.012456588,-0.027909644,0.034950525,-0.00084665866,0.038268175,0.0421404,0.014956721,0.02099435,0.0069480333,0.016236262,0.010907509,-0.013374456,-0.007862485,0.0015778631,0.013623302,-0.011235199,-0.0065930956,0.015847828,0.02920185,0.028313212,0.027299322,0.037196264,0.02750831,0.011517393,0.0115551045,0.011487913,0.0018994274,0.013360087,0.024562016,-0.0015265102,0.011268971,0.02283173,0.0273343,0.019479945,0.013665165,-0.010188638
188265,-0.020543465,-0.02251754,0.0043149,0.028187856,0.00032459013,-0.029579194,-0.011165497,-0.019888202,-0.009163265,-0.014080335,-0.009170648,0.027182842,-0.00067051686,0.011296618,-0.021001577,-0.021432519,-0.015054776,0.048190176,0.023626072,-0.020216325,0.0034540342,-0.002360881,0.00948099,0.031567525,-0.006049706,-0.006384321,0.0010817687,-0.0076378738,-0.01824407,-0.00029142402,0.0066628805,-0.023013415,-0.0013412315,0.011054631,0.015444768,0.002426509,-0.00022525464,0.0066365376,0.01573438,-0.005386779,0.017375948,-0.021633692,0.00799836,0.008629024,-0.0021712298,0.045767907,0.034427848,0.00848052,0.0031008783
188296,0.030833,0.04056361,0.01857107,0.057040498,0.012379366,0.02330841,0.04171869,0.051253784,0.04714958,0.0329707,0.05070944,0.035437744,-0.018942947,0.05731821,0.0074896677,-0.032592084,0.059699234,0.048014235,0.06375626,0.05024646,0.0004418157,0.0287508,0.059621688,0.0072769527,0.07684151,0.029622456,0.05819058,0.03369357,0.08980974,0.05760513,0.052574184,0.026278533,0.03471416,0.04085781,0.1038437,0.014364167,0.06062837,0.088831596,0.019046836,0.050035205,0.018894022,0.07503311,0.014574123,0.06847455,0.029896947,0.020636054,0.05300192,0.034449365,0.0033981695
188297,0.054584593,0.07726397,0.060646217,0.09684747,0.022409685,0.055660974,0.074770376,0.08055937,0.059293658,0.03577163,0.0704,0.108497776,0.0697894,0.08253182,0.008390998,0.0418213,0.071915485,0.10881174,0.078994095,0.042843577,0.07113517,0.029953087,0.06696315,0.084930144,0.07514536,0.08043612,0.06582015,0.052076027,0.078686215,0.081515394,0.08285106,0.050297294,0.057587832,0.04992369,0.09873608,0.06916934,0.061493874,0.08673859,0.072294526,0.05173838,0.042255223,0.09250671,0.041872714,0.10123547,0.053833958,0.082700126,0.12286979,0.049234923,0.03566474
188298,0.059947696,0.06445355,0.032996744,0.06859781,0.020933172,0.036270663,0.037296116,0.03449782,0.059787516,0.0594696,0.07189752,0.08053676,0.055248518,0.08865776,0.028385485,0.03891698,0.06274654,0.07220604,0.055563707,0.027986059,0.04638079,0.009813889,0.027913382,0.044887662,0.060215164,0.07948336,0.027949005,0.04688354,0.057202395,0.066542156,0.06927355,0.046132803,0.074704856,0.01954339,0.06433491,0.09476596,0.07152843,0.0580985,0.08056963,0.04944073,0.038843144,0.06962628,0.05481492,0.07138526,0.060201693,0.06584408,0.105872475,0.07172772,0.013535909
188299,0.030093968,0.06779585,0.03721333,0.041754067,0.002970555,0.004670359,0.004197268,0.022336485,0.053936716,0.01654092,0.00968933,0.044995096,0.013732736,0.00058443565,0.017066097,-0.013499454,0.06145209,0.04439919,0.02354876,-0.0070665404,0.06400037,-0.011929604,0.049632445,-0.0023598394,0.039486393,0.0008942106,0.02358219,0.0010665301,0.051914185,0.024046004,0.03003305,0.030410489,0.035244323,0.0063923323,0.079768464,0.01471274,0.058515515,0.04870616,0.009376468,0.034417342,0.023368174,0.04518247,0.0035554215,0.028976781,0.023504237,0.051648676,0.01305763,0.036310304,0.015826946
188300,0.053705107,0.027884433,-0.0015547978,0.038954858,-0.015699076,0.009704531,0.0073598954,0.017051414,0.014046513,0.002064544,-0.011406851,0.022678873,0.006054437,0.046563376,-0.029291661,-0.011139085,0.03822157,0.06821623,0.022302479,0.0145399375,0.019787142,0.0066307914,0.043435723,0.014039711,0.02342856,0.020948341,0.039753206,0.011189532,0.036115915,0.04731247,-0.00543326,0.016619382,0.026621556,0.009448561,0.06958487,0.03081694,0.04104657,0.053132642,0.039269205,0.047318786,0.013098831,0.022275122,-0.0019946592,0.049478292,0.017402288,0.0392166,0.020867588,0.02685819,0.0029375413
188301,0.025160305,0.020960098,0.00036500767,0.022763938,0.014107562,-0.007006682,0.011855791,0.0074945968,0.0025697101,0.023902578,0.011212453,0.004819814,0.001961382,0.021249125,-0.008982936,-0.010813498,0.029348763,0.051529247,0.032675136,0.0016014911,0.0059207994,0.050303083,0.036014218,0.01000911,0.009132177,0.02509473,0.0070700385,0.022776404,0.037812844,0.057581123,0.023322383,0.0067017027,0.032282542,0.007274799,0.049409598,0.023366794,0.037856415,0.041482423,0.014619235,0.030040847,0.012991272,0.027206786,0.014231746,0.043438554,0.018117128,0.037886426,0.0016018531,0.014211662,-0.011182896
188302,-0.017911913,-0.05089712,-0.021898022,-0.024563795,-0.031713977,-0.032398235,-0.03779888,-0.03979762,-0.05668528,-0.00091623823,-0.014151484,-0.021530347,-0.030389898,-0.016889442,-0.031338412,-0.025707016,-0.020370807,-0.0034163622,-0.015554465,-0.03823537,0.03149891,-0.05674654,-0.025122553,-0.028657725,-0.023523217,-0.03082449,-0.035104524,-0.03159721,-0.010569205,-0.05491701,-0.04551435,-0.05949652,-0.0038455662,-0.038642287,-0.033479888,-0.012851044,-0.07155038,-0.013800134,-0.046902698,0.0063817385,-0.010729787,-0.016759515,-0.011421547,0.0013976712,-0.03707136,-0.00069395703,-0.019159982,-0.033639345,-0.065454714
188303,-0.028946308,-0.03950985,-0.028073447,-0.01269222,-0.019593732,-0.028551444,-0.033913553,-0.0112651,-0.04859191,-0.03134707,-0.013908721,0.0016586023,-0.027439514,-0.037549797,-0.0704729,-0.03332461,0.008287377,-0.0059751864,-0.028142773,-0.015245256,-0.019779386,0.019182049,0.00837181,-0.03119868,-0.044757787,0.012794199,-0.00048429836,-0.018418677,0.008133965,-0.0047540143,-0.039146375,-0.036473118,-0.016145697,-0.005063364,-0.004484266,-0.030597933,-0.036390338,-0.010227331,-0.0443726,0.0043446333,-0.03159124,-0.01978089,-0.02415794,0.0061513036,-0.009123771,-0.0052802055,-0.0345934,-0.037625026,-0.026167748
188337,-0.0031312853,0.0052035577,-0.0012115476,0.0028098996,0.010726475,0.012083548,0.019654995,0.022362037,-0.007989378,0.015970055,0.025045993,0.005397009,-0.029134108,0.015641058,0.006554428,-0.011579807,0.040330518,-0.018685566,0.021913141,-0.012901169,-0.007736549,-0.028383916,0.01938073,-0.010705802,0.022313504,0.0026558954,0.0083380025,0.0038713869,0.054383963,0.068762496,0.007464668,0.017963113,0.016082311,0.031456944,0.02006297,0.0114707155,0.023619602,0.008125937,-0.0030357193,-0.0014442798,-0.008304746,0.023773784,0.00955784,-0.015173146,0.013310735,0.0071086325,-0.0046430365,0.019184448,0.032260586
188338,-0.014561261,0.022582924,0.013406296,-0.02639812,-0.015518215,-0.02401419,-0.0060341987,-0.008253395,0.006364024,-0.010448684,-0.0020062644,-0.015566449,-0.0077323127,0.0052292948,0.0019799792,0.0010023465,0.015131239,0.020310221,-0.020229701,-0.021202171,-0.03717455,-0.0096214535,-0.015860418,-0.02670487,0.0055066957,-0.0013617404,-0.016211962,-0.018594632,-0.021016246,-0.010381167,-0.045822624,0.0052558593,-0.010147837,-0.041686773,0.00801243,0.0023487539,0.0056767818,0.012028772,0.0032238674,-0.010905129,-0.010657695,-0.024557596,-0.019604458,0.012963448,0.008433977,0.008305096,0.026697533,-0.007755793,0.018530825
188340,-0.019812634,-0.0071531,-0.01223174,-0.008864862,-0.06572141,0.009848614,-0.004240574,0.010106389,-0.028675012,0.020008847,0.010476113,-0.021315575,-0.018754723,-0.021456959,-0.02725374,-0.016116476,0.0020861942,-0.014818327,-0.011134982,-0.011952083,0.011991109,-0.009291482,0.025204109,-0.018235192,0.02113311,0.009982732,0.002339132,4.8787024e-05,0.024606422,-0.0002459213,-0.012876116,-0.0054282043,-0.025476381,0.00033772737,0.003412895,0.0071593854,0.023090625,-0.0010026278,-0.037872482,-0.015396868,-0.005452072,0.015355497,0.04114705,-0.03836708,-0.017903104,-0.012264229,-0.010936494,-0.053289983,0.0064540305
188341,0.01817852,0.042739768,0.0024363685,0.083032764,0.0040821885,-0.013221384,0.03233761,0.03417865,0.018388724,0.043460328,0.061185908,0.008671104,-0.028960882,0.024335554,0.0009539208,-0.00094885536,0.065570995,0.06383798,0.04994108,0.052599933,0.026074111,0.017114015,0.08843807,-0.01523206,0.06730805,0.03209545,0.050964892,0.01866067,0.08836794,0.007869477,0.0037118318,0.00474419,0.03249022,0.01737188,0.09888955,0.023310678,0.06822527,0.053626742,0.011511338,0.03444196,0.0063163326,0.024181226,0.03373402,0.059969638,0.019805923,0.024586173,0.008332723,0.010329376,-0.012213941
188342,0.006863471,0.0018625589,-0.006483047,0.03409538,0.0072760903,0.01848876,-0.021674827,0.04094972,-0.0030584505,0.032105844,0.029601745,0.010201235,-0.003997063,0.0075427685,-0.0047004255,-0.003928755,0.029631764,0.055786345,0.058291484,0.029979711,0.020657651,0.042879473,0.051984727,-0.010484304,0.034970786,0.03950478,0.035306484,0.027298542,0.034497112,0.039611682,0.0027208792,-0.017131634,0.04912414,0.016192822,0.058127806,0.021876113,0.03891712,0.05589125,0.0138813285,0.03356031,0.0011686772,-0.02282454,-0.026304064,0.031065276,0.028597785,-0.0074362396,0.0012540873,0.009108336,-0.02454923
