,donkey,horse,bear,sheep,rabbit,elephant,goat,frog,tiger,dog,cat,lion,turtle,monkey,raccoon,cow,giraffe,fish,alligator,zebra,deer,squirrel,kangaroo,leopard,bee,ant,camel,bird,penguin,rhinoceros
185517,-0.0056025274,-0.010511196,0.0018880958,-0.0017321701,-0.0100913085,-0.016563764,0.009931268,0.0029630836,-0.008129108,0.019127343,-0.013703148,0.010663365,0.016687782,-0.011073761,-0.020940648,-0.006563328,0.009453494,-0.006346678,0.013882381,-0.004937295,-0.038428593,0.00029470274,-0.014974233,0.020350276,-0.03342995,-0.010174199,-0.02704791,0.014427169,-0.00020866447,-0.0005316506
185564,0.007012278,0.008026884,0.002685127,0.013841808,0.00044796616,0.030911466,0.007983932,0.004829485,0.023163414,0.035008345,0.019688433,0.020276695,0.020210894,0.010172055,0.021299899,0.018424647,0.009861008,0.0103527345,0.0071061957,0.028547898,0.019142294,0.0054238965,0.017288547,0.03457775,-0.008730414,0.015297004,0.015321718,0.022533132,-0.00049009454,-0.0044033737
185565,-0.0011222145,0.0097060725,-0.002200791,-0.044741616,0.016028479,0.009835978,-0.00021790729,0.010326993,-0.0056264717,-0.006064246,-0.026527798,-0.0077359886,0.0119605735,0.024695413,-0.0067351074,0.0062086973,-0.032459687,-0.01687362,0.0034066227,-0.019050753,-0.015109044,0.02329658,-0.0061706793,0.023141176,0.00044893904,-0.025060644,0.021003388,0.0005901105,-0.027430035,-0.015143619
185566,-0.005558139,0.016392868,0.0026160013,0.010603725,0.04007282,0.023861669,-0.0011494154,-0.01126998,-0.031793304,0.011999517,0.004480307,0.00298227,-0.0048006815,0.0324747,0.026226096,-0.0024764673,0.014036986,0.0029727865,0.029349832,0.04475169,0.027572868,0.0072165304,0.009564771,0.016694386,0.050297454,0.030506289,0.05556449,0.015555977,0.008548573,0.032129753
185567,0.0069218143,0.023896227,0.02989346,0.038695864,0.019757569,0.015292868,0.01883751,0.012128975,0.0007987935,0.019353732,-0.008184587,0.041451514,-0.00043164147,0.010289011,0.0005711087,-0.0019318258,-0.006673729,0.035203286,0.019105602,0.010314141,0.019814603,-0.0015410573,0.012588881,0.003953257,0.045846272,0.03213522,0.041051444,-0.00036060406,0.038045436,0.032022577
185568,-0.021121852,0.042415276,0.04203989,0.012456893,0.019411461,0.02700948,0.045276243,0.004407488,0.012437365,0.0038231108,0.01781656,0.0013705821,0.0021808175,0.016024718,-0.0047178124,0.02679477,0.018727282,0.022498205,0.033513818,0.015074958,-0.031307187,0.016254669,0.018477265,0.018072601,-0.001695925,0.009910811,0.07119403,-0.01185595,0.052948583,0.02491962
185569,-0.026557945,-0.006127134,0.009292428,0.02497258,0.008072542,-0.0018625363,-0.010809664,0.017694883,0.005789653,0.0019100886,0.036294583,-0.009325702,0.0071014035,0.0020496286,0.03191799,0.003502019,0.017487405,0.027575983,0.033310186,0.0051939455,-0.01630183,0.00306378,-0.009537292,-0.009331323,-0.0007174506,0.022848375,0.028850744,0.017158346,0.0031727373,-0.014898849
185570,0.0106444685,-0.008654851,0.027513413,0.017816203,0.0007368002,-0.014643622,-0.01815085,-0.02509699,-0.009268398,-0.0011507273,-0.018478893,-0.00068105944,-0.0032088335,0.009932456,0.016969783,-7.8948215e-06,-0.012209446,0.0014313007,-0.008769597,-0.015122027,-0.020370495,0.0056460407,-0.013659704,0.0045797364,0.021628818,0.007961566,0.020566395,-0.0015938292,-0.009871855,0.0126766935
185617,0.006063495,0.012101512,0.021102266,0.014997209,0.0069259047,-0.003250134,0.0012220502,0.0095606,0.027188377,0.025928594,0.0033527252,0.03176916,0.012448184,0.04412509,0.021318307,0.017868211,-0.00089351274,0.021204302,0.036768626,0.052299354,-0.0027760162,0.0040448103,0.021624692,0.021571802,0.04767282,0.021795593,0.019670146,0.021449821,0.0090081515,0.02300229
185618,0.0012648208,-0.012858369,-0.016032027,-0.017479466,0.0017149622,-0.021420313,0.0086890245,-0.006116276,0.02944391,-0.012511857,-0.011341307,-0.03598511,-0.0052621886,0.014314515,-0.018937483,0.011442985,-0.0050791013,0.0041589937,-0.0038893844,-0.027842553,-0.013067257,-0.026648859,-0.008642496,-0.0075695273,-0.0062087975,-0.011996229,0.0018744018,0.0057360562,0.019694155,-0.0002200411
185619,0.028323768,0.0062509035,0.0003623903,-0.011566372,0.011467607,-0.01096003,0.0009232673,0.028800016,0.024256522,0.010329477,-0.007555161,0.011482314,-0.0054866658,0.045769423,0.029749824,0.011532207,0.03918657,0.010009205,-0.012342177,-0.014389609,0.015446745,0.00033046087,-0.0147766685,0.04257491,0.019402368,0.022182174,0.03467448,0.0061430745,0.031425294,0.010342932
185620,0.0028098698,0.020032441,0.015320855,0.015251999,0.020246219,0.004026867,0.008351813,0.0077358447,0.0023595358,0.024650631,0.017449224,0.02755483,0.029171474,0.03406164,0.024873324,0.0034714404,0.026594602,0.029243475,0.024773693,0.009637793,0.034704864,0.026876839,0.030226724,0.049711633,0.039055523,0.012303185,0.030798681,0.03387372,0.017556895,0.042434122
185621,-0.0024446927,0.009835997,0.02836367,0.01689936,0.011427612,-0.0054029175,0.017690182,0.008441958,0.001410068,-0.008514384,0.004930225,0.021219268,0.013255832,0.015110296,0.009998341,0.0047519295,0.023332193,0.02060668,0.028829886,0.044976834,-0.012903082,0.04344548,0.01182931,-0.0045991964,0.023176692,0.0259364,0.0275446,0.034532666,0.0271942,0.021010997
185622,0.032034446,0.041493263,0.0227412,0.009937878,0.012777238,0.007758359,-0.0016815091,0.036106437,0.020748956,0.003050958,0.0031570522,-0.011418983,0.019009462,0.008005664,0.00035391623,0.016329074,0.0007064063,0.04414104,0.052912842,0.03650486,-0.024509883,0.023647934,0.0010283042,0.002676271,0.022995384,0.03683861,0.059225764,-0.00073075853,0.03473224,0.027129054
185623,0.022666952,0.03667751,0.0069154184,0.019916447,0.020946672,-0.003913766,-0.006318399,0.04286581,0.023682853,0.010973323,0.015919754,-0.0048411787,0.053687483,-0.004582903,0.0067479876,0.020047285,0.025075844,0.056557212,0.05302508,0.019298919,0.01587745,-0.017988801,0.024990896,0.048136834,0.0143746,-0.0059244507,0.050176237,-0.0018159226,0.009644642,-0.008150362
185670,-0.009650684,-0.0025811002,0.001376175,-0.030854888,0.0054864995,0.041328054,0.010972065,-0.0073289922,0.042387236,-0.00081026804,0.013474088,0.021737264,0.03152484,0.014006634,0.0051380694,-0.003158735,-0.0016651925,0.018350186,0.0008631563,0.005753987,0.01698211,-0.009251005,0.032951947,0.019347196,0.02160038,0.0093518775,0.0035316665,0.020253832,-0.00043777967,0.021971432
185671,-0.016758768,-0.0050700116,0.042161357,-0.0020168368,-0.005404424,0.005762648,-0.016495457,0.0035277505,-0.009966243,0.014423519,-0.04213148,0.01059818,0.0049378513,0.025270358,-0.013935496,-0.0050023748,0.005979348,-0.029296169,-0.008569279,0.01146773,-0.00429701,-0.0060574054,-0.013333592,-0.0031638567,-0.0064162766,-0.007827911,0.0374387,0.013691953,-0.022156386,-0.010204706
185672,0.029725218,0.025759168,0.012832354,0.01449396,0.032763097,0.031120522,0.01292822,0.040299468,0.0026544083,0.041569024,0.025480812,0.017982474,0.0077971667,0.03576578,-0.0045035263,0.004437698,-0.018128505,0.04330644,0.035562616,0.00072018517,0.01607996,0.024074234,0.020068275,0.016968248,0.03069741,0.0021765605,0.028138658,0.035179492,0.032363914,0.011328797
185673,-0.0024173001,0.035113104,0.0071801096,0.012154229,0.022717422,0.026007498,0.013135609,0.06462642,0.032417063,0.038489345,0.046307217,0.027791398,-0.023343422,0.03918607,0.036417987,0.0029611296,-0.012902006,0.050217003,0.05572605,0.033820212,0.0021881051,0.02341549,0.0102301305,0.032905534,0.032534417,0.042497266,0.036246326,0.04442687,0.04509066,0.02989667
185674,-0.016293503,0.03644598,0.025341237,0.00079458096,0.013116871,0.00043278062,0.036679164,0.06890009,0.0028820985,0.030206637,0.04510397,0.053135704,-0.02335537,0.01667489,0.016673895,0.0065185153,-0.0029480401,0.06168664,0.047650125,0.036503103,-0.013838974,0.02701728,0.05364728,0.019302346,0.032434266,0.05760647,0.0801407,0.013008777,0.030704796,0.049256492
185675,-0.004362703,0.042117838,0.0076846513,0.015663827,0.0068735643,-0.0114224935,0.031024478,0.061679065,0.010581553,0.022587074,0.018936258,0.019669063,0.013980475,0.023766622,-0.011784077,0.02651795,-0.017481534,0.04584834,0.036414485,0.033153232,0.013486609,0.009906837,0.04398018,0.010657537,0.031833854,0.012968823,0.050224405,-0.00923415,0.052446846,0.011900158
185676,0.011304054,0.027561763,-1.8525558e-05,0.0076743043,0.028777013,0.014536887,-0.044643402,0.036949042,0.003833485,0.026337331,0.017362216,0.022789696,0.03621557,-0.013414342,0.01083865,-9.6566975e-05,-0.0027110183,0.021233475,0.047056977,-0.01671326,0.010786417,-0.0019418908,-0.0038971342,0.027910262,-0.009951282,0.028411508,0.03608121,0.021774843,0.012564541,-0.010804601
185722,0.04487187,-0.030396948,0.0069396957,0.021967301,-0.0021178515,-0.014601651,-0.013798718,-0.02165621,-0.027394673,-0.01154181,-0.00015697628,0.000673001,-0.020937085,0.005297117,-0.021611916,-0.008064092,-0.0027767296,0.005384643,-0.013440701,-0.0023556228,0.03847883,-2.269214e-05,-0.036227968,0.012543995,-0.017993392,0.0058692545,0.0016676212,-0.034027733,0.009648731,-0.0063957325
185723,0.02404382,0.0154526755,-0.0071170162,0.012543444,0.015572884,0.0037443216,0.054191917,0.022112733,0.023926789,0.038576208,0.013330308,0.0339717,0.060094196,0.021293603,0.027859226,0.01943465,0.034111027,0.018513171,0.007273335,0.035031404,0.00083673623,0.01811217,0.04531688,0.021879228,0.035916727,0.013287756,0.039348617,0.014661446,0.035653975,0.02183078
185724,0.0016329222,-0.0029448336,-0.011604766,-0.026898168,-0.007993753,0.023565093,-0.031846624,0.0011180332,-0.011191,0.006425369,0.022810085,-0.015639875,-0.0036178536,0.018712044,-0.036758464,0.025681054,0.013587709,0.017071469,0.0056622014,-0.0025351325,0.0064215884,-0.018499888,0.013279798,-0.020440685,-0.011620976,-0.00858818,-0.008175072,0.0004457583,0.010051963,0.02259764
185725,0.024242094,-0.0017350725,0.002268274,0.020817492,-0.0024592301,0.033146538,-0.018387584,0.0225072,0.030077903,-0.004351065,-0.010463242,0.028772479,-0.0051361215,0.023650343,0.010516333,0.011852347,-0.022780687,0.0022188027,0.01982591,-0.0042680413,-0.0026714758,0.019814635,-0.012260991,-0.01781997,-0.008742831,-0.029803907,0.02552458,0.020174138,0.015772244,0.013428221
185726,0.0013651183,0.018108906,0.026339972,0.029483983,0.03899428,0.008711188,0.032288533,0.033104073,0.023522407,-0.018345676,0.028374964,0.01848885,0.014520805,0.025315544,0.005455531,0.021762833,-0.018526006,0.031000897,0.019399544,0.0175779,0.01863076,0.0156050995,0.00023456942,0.016235804,8.608898e-05,0.02709766,0.024185652,0.034217235,0.031570155,-0.00589044
185727,0.0014542375,0.03949528,0.026891738,0.025961122,0.014088356,0.021323854,0.018279927,0.029189074,0.002647659,0.020108374,0.03883667,0.017786864,-0.009310041,-0.0015377452,0.020052394,-0.007814529,-0.0033164388,0.0296368,0.013149916,0.081668615,0.029346494,0.072360486,0.026251024,0.0060642124,0.041814327,0.04008164,0.025214627,-0.0020241952,0.024638385,-0.014551812
185728,-0.029243136,0.0047611385,0.0050118635,0.0012294847,0.004822344,0.031079873,-0.0051094447,0.019581804,-0.006589932,0.012992057,0.010823908,0.020017508,0.0043527014,0.0023708136,0.019587802,-0.0034451056,-0.021328405,0.0049918233,0.03197687,0.05033773,0.01359197,0.047647204,0.005925218,0.0371993,0.035058495,0.028386876,0.0064514596,-0.016305052,0.00095298263,0.029123167
185775,0.006940294,0.02801521,0.0056870743,-0.03704519,0.03148632,0.019153006,-0.0021003094,0.0141439885,0.026815275,0.023905361,0.033167254,0.024876354,-0.0026841846,0.00080781867,0.017590096,0.00148746,0.010436595,0.009627472,0.028625475,-0.013980467,0.01603773,0.009217481,0.007441603,0.0019086249,0.03767909,0.032498192,0.053537752,0.0047373893,0.020348983,-0.0029378552
185776,0.003985383,0.05120592,0.020088071,0.0061945994,0.021146921,0.03935184,0.021925109,0.042165633,0.0035460498,0.036688004,0.04249246,0.039069016,0.010177552,0.0247306,0.051895734,0.018960955,0.050801445,0.03217287,0.05728556,0.046073858,0.036643974,0.012602046,0.06506729,0.022165494,0.059005644,0.01936966,0.008621513,0.041806784,0.04912834,0.02736218
185777,0.0014306764,0.019285401,0.0008009964,0.057824243,0.029641496,0.035808716,0.040089864,0.030371793,0.025598697,0.04995926,0.038842402,0.06839823,0.035578545,0.0430744,0.022601983,0.0055206404,0.040935595,0.012418981,0.046477128,0.052817076,0.044472963,0.0033635956,0.016437797,0.034872085,0.008552523,0.03901188,0.03118124,0.034981873,0.051343765,0.027976992
185778,0.016696053,0.002371292,0.032933954,0.039583597,0.013929472,-0.014643109,0.008894494,0.00045067133,-0.0091025755,0.047086146,0.037680026,0.04056126,0.003876787,0.01783161,-0.006320493,0.01190066,-0.01876703,-0.0101778805,0.017243538,0.015179005,0.035026778,0.009519025,0.0026938021,0.0028420866,0.010145271,-0.0143868225,0.018021498,0.034736592,-0.0046156906,0.020819565
185779,0.017139597,-0.0041824426,-0.016268877,0.0074607558,-0.03071026,-0.019238997,-0.005311413,0.009484257,-0.033331115,0.023456616,0.003593865,-0.007065501,-0.026419781,-0.00092998025,0.0060131964,-0.026053274,-0.0017571008,-0.006477321,-0.0107223615,-0.017690862,0.011004309,0.015319158,0.015135333,-0.032571748,0.024992878,-0.0069350502,-0.010048755,-0.00097429444,-0.007581599,0.002455746
185780,0.01158004,0.0031114323,0.014293629,0.007033329,-0.02005116,0.006057979,-0.0046816287,-0.03170008,0.011225591,-0.016861157,-0.018918468,-0.0057149692,-0.014684671,-0.0013150679,-0.0021533584,-0.009197455,0.00017683224,0.01931923,0.0078054243,-0.034130618,-0.012449727,0.019790106,0.005091214,-0.027766062,-0.012588031,-0.020733966,-0.011208287,-0.02424369,0.01597151,-0.016409365
185830,-0.028227165,0.005511252,0.0053636585,0.01099335,0.013623703,0.021500183,0.019112268,0.05305701,0.046950128,0.04413979,0.04916512,-0.0015635869,0.03241223,0.028448582,0.031989314,0.0094420435,0.0098982835,0.015346523,0.016986746,-0.009390871,-0.020583047,-0.022643039,0.004726923,0.029480489,0.010311617,0.015381874,-0.010935079,0.0097857565,0.000572175,0.016634898
185831,0.008678167,0.0005546424,-0.0059497445,0.0054184706,0.023602871,0.0039730156,0.024063284,0.0326129,-0.009995897,0.031257413,-0.013527006,-0.0042963964,0.0030546978,0.01857013,0.017833265,0.0037989458,0.0072616986,-0.006087374,0.023615139,0.010108701,0.004642463,-0.014309309,0.014947057,0.020720707,0.01840693,0.0163419,0.052484196,0.032416675,0.007620713,-0.006092839
185832,-0.016083205,0.006691901,0.014710647,0.00648137,-9.320831e-05,-0.00436445,0.018657332,-0.0043428284,-0.019853534,0.040279377,-0.033114355,0.020180985,0.029209187,0.026820874,0.017137734,-0.0063483207,0.0005699331,0.015589147,-0.0058947676,-0.02043568,-0.0007118207,-0.009506993,0.015740851,0.0014847302,0.00036229985,0.00076464476,-0.010668326,-0.005280074,-0.005337661,0.0029001369
185833,0.0016070952,-0.014973554,0.035510268,-0.0020568294,-0.0056170044,0.031139793,0.009941394,-0.0149635235,0.0013081444,0.0118551655,-0.009681311,0.0146852685,-0.011412471,0.014558718,-0.028268091,-0.025299909,-0.0052564736,-0.013909345,-0.011674675,-0.025890954,-0.018564107,0.0148833655,0.0015866663,-0.0068940395,0.004230639,0.0013984743,-0.020914266,-0.037269447,0.008475785,0.0029581983
185834,-0.0158458,0.0033487491,0.047962103,0.021515248,0.0058638155,-0.002261813,-0.013674897,0.008199499,0.033157464,0.020391429,-0.021479892,0.012008938,-0.0077473707,0.022587279,0.012323399,-0.0012413445,0.03763153,0.015872335,0.025702424,0.008632797,0.018213632,0.019840853,0.010342824,0.032889068,0.0091292085,0.022585353,0.031790134,-0.016933935,0.020438695,0.0044038035
185884,0.030817008,0.0023850445,-0.021165999,0.014816309,-0.02382607,-0.026639061,0.005647685,0.009806194,0.0068043373,-0.004671572,0.0060381796,-0.044965018,-0.016848464,0.022614105,-0.009832565,-0.008715465,-0.0011240495,-0.0045168675,0.0059905364,-0.01084875,0.00722379,-0.019445417,0.0042516426,-0.02472207,-0.0008000489,0.0023088485,-0.012910679,0.022265233,-0.018228782,-0.0018169755
185888,0.004323572,-0.006548578,0.0012294551,0.0073171086,0.0011270674,0.020245573,-0.004531774,0.006427284,0.027318845,0.032691777,-0.003792924,0.02280104,0.004442642,0.014484174,0.014257602,0.0072863833,-0.010886877,0.03694607,0.005327037,0.022544496,0.007995792,0.037649367,0.009501121,0.017327735,0.03376577,0.040267244,0.019698301,-0.0001673537,0.06454823,0.011685793
185937,0.0146296425,0.014171434,0.011208492,0.009002213,-0.008894938,0.006458214,-0.0046017226,0.017527975,-0.0048633427,0.0170483,-0.00051628146,0.010510673,-0.0113759,0.0171217,-0.0066887946,-0.0017628242,0.0075857365,-0.010185872,0.010415444,-0.0075437943,0.016913624,-0.009328502,-0.012159828,0.012195707,0.0020058414,-0.0044582416,0.032168478,0.019976348,0.006506693,-0.002930707
185992,-0.040609155,-0.013877366,0.023716927,-0.03598395,0.009821061,0.02409038,0.0029967588,-0.012131463,-0.04200987,0.03011875,-0.00419797,0.02912429,-0.017227245,-0.01494133,0.00022935246,-0.01044184,-0.012984618,-0.00092357333,0.008220374,-0.02037909,-0.03062432,0.018562293,0.020294605,-0.038110435,-0.0113076195,0.04256512,-0.0022447698,-0.011258162,0.010639439,-0.011448939
188135,0.008551933,0.011306353,0.015771715,0.00993017,0.0016695772,0.034937475,0.042348225,0.035792645,0.0313378,0.02606296,-0.017986493,0.021146148,0.02962627,0.010171116,0.00063651,0.0052585453,0.0025875,-0.0056466777,0.02394829,0.02654525,0.03083069,0.00580487,0.028004574,0.018698003,0.025717845,0.03201462,0.02774471,-0.0043760706,0.0033914105,0.03463944
188163,0.042395134,0.06448286,0.054757476,0.04431678,0.02950154,0.09743596,0.11885577,0.089038946,0.016520683,0.038644895,0.08571702,0.067198835,0.055632453,0.077288345,0.043379813,0.06810623,0.038236193,0.08124036,0.04599336,0.072037764,0.088245444,0.06233016,0.07056726,0.06558262,0.10381064,0.11350574,0.090078056,0.086531706,0.042714875,0.08793873
188164,0.0321107,0.01749132,0.019092584,-0.00046626045,0.0052779615,0.029457835,0.032648653,0.009865078,-0.0048820656,-0.02256819,0.0012737866,0.04348213,0.022349736,0.019798191,-0.017858753,0.0010791258,0.006283261,0.025489142,0.020660695,0.030143484,0.023659965,0.007900733,0.010904349,-0.0071265087,0.037949912,0.051408395,0.03499816,0.0029803878,0.007811775,0.021544626
188190,0.0021026458,0.05535983,0.038534295,-0.0064018704,-0.006286563,0.019852107,-0.00866281,0.008557026,0.002284087,0.039005227,0.0518426,0.018447788,0.03369517,0.03085055,0.008122879,0.047197104,0.00443417,0.030528205,0.039040957,0.043640662,0.047489434,0.016936027,0.049169537,0.0023092802,0.051284075,0.020218851,0.012525779,0.024122516,-0.00712185,0.050979067
188191,0.018835703,0.053321857,0.028498435,0.028844578,0.04175489,0.04539823,0.009936509,0.038026657,0.018458389,0.08362404,0.06747824,0.025357036,0.01133247,0.042204127,0.026074784,0.05619641,0.04604165,0.01989003,0.025842248,0.04364058,0.066852786,0.03765812,0.023401165,0.04852439,0.03713643,0.02969537,0.04238682,0.047189336,0.005337967,0.06328783
188192,0.008495255,0.004048787,0.011553697,0.019648608,0.008632927,0.04191302,-0.0071430914,-0.020950546,-0.014276683,0.002966563,0.009312718,-0.028574789,0.016870245,-0.0015117942,0.033463094,0.014196675,0.0007788508,0.015269388,-0.00972752,-0.029280022,-0.024248786,0.013639144,-0.035601716,0.045829296,-0.033250596,-0.012049965,0.014870015,-0.017777087,-0.011240155,0.043967802
188193,0.05840889,0.051540583,0.060173083,0.027842589,0.048859056,0.050481495,0.038367976,0.078729674,-0.002535079,0.037924957,0.03035585,0.015539105,0.037923153,0.048887316,0.037534475,0.05903055,0.020100294,0.050551917,0.038083415,0.056423772,0.08590942,0.060203094,0.0664685,0.058768217,0.025566565,0.03260854,0.02360932,0.025545135,0.01476816,0.054867208
188194,0.03490643,0.06996446,0.021038875,0.013757325,0.05260363,0.06525263,0.039508168,0.058045823,0.027828736,0.09219494,0.0471012,0.05432235,0.02708804,0.067468666,0.036324523,0.054838642,0.075255066,0.07820105,0.047515493,0.056697577,0.06744921,0.04028471,0.06317956,0.08650166,0.055132326,0.05646178,0.10384693,0.061941747,0.02364402,0.029685974
188195,-0.021808708,0.015036713,0.028229253,0.00062818266,0.012632847,-0.007339636,0.0039456673,0.012680895,-0.0022773296,-0.0010564098,0.0031234787,0.025854012,-0.02018047,0.022597121,0.017563952,0.008161344,0.035096202,0.04057796,-0.0060371435,0.013362978,0.020785285,0.005000302,-0.0015815065,0.012589708,-0.000936045,0.04393169,0.026305085,0.00361397,0.005248076,0.028203778
188198,0.027366647,0.013888944,0.008141371,-0.0153385,0.005918929,0.025549268,0.019145051,0.002135555,0.005946767,0.0255154,-0.008045743,0.015327458,-0.011723049,0.03958467,0.0042345417,0.019337073,0.033591468,0.044602662,-0.01770073,0.026363375,0.0062721367,-0.00088053296,0.023934364,0.033051033,-0.014124748,-0.011934911,0.029739916,-0.006550787,-0.0014400426,0.045362025
188223,0.0071583553,0.0175882,0.00819905,0.0113250725,0.024722831,0.010657474,0.02618663,-0.0013775829,0.0025725104,0.022024928,0.046615507,-0.009126396,0.0059352857,-0.013034832,0.030532466,0.0103724385,0.030434405,0.026544908,0.01694517,0.031223819,0.01171812,0.028919293,0.0113787865,0.004465666,0.013641395,-0.012837817,0.015325088,0.016580893,-0.0059219697,0.03450274
188224,-0.0317909,-0.026053116,0.009474591,0.006891649,-0.0065483227,0.016798891,0.0067643262,-0.0151169645,-0.04998217,-0.00789401,-0.012102165,0.0043673455,-0.009616037,-0.021098673,0.00041998862,0.011353313,0.026690012,0.035179686,-0.01937104,-0.030894086,-0.025043046,0.014817558,-0.018691225,0.005125036,-0.00794366,-0.0051130876,-0.01630074,-0.0068629137,0.029631516,0.018542442
188225,0.028072745,0.0053067035,-0.0025927417,-0.003435241,0.00969942,0.023626277,0.021324405,0.016821897,0.009815323,0.020440655,-0.033416163,-0.0012298259,0.011419111,0.031434402,-0.0063212425,0.02746655,0.0042308588,0.04867473,-0.0043355417,0.025102505,0.048176747,0.012516248,0.022570604,0.025956122,0.028632268,0.010262187,-0.0012909038,0.007947679,0.014369241,0.02672308
188226,-0.0056087137,0.0046346257,0.020987168,0.03126428,0.02036083,0.032210875,-0.025398662,0.04413809,-0.0028005603,0.023877075,0.0026244505,0.018615043,0.034428515,0.043584954,0.020731265,0.01385774,0.04712704,0.030626832,0.030796764,0.048827056,0.042004425,-0.011146661,0.035866372,0.0070910663,0.019828485,0.021171048,0.0465501,0.003849461,0.01174458,0.015740024
188227,-0.012059234,0.02945575,0.019423183,-0.011591894,-0.0018460061,-0.0070111305,0.00065007433,0.0319761,-0.00288483,0.031576734,0.008364097,0.0026228304,0.029917374,0.004341558,0.025282927,-0.0060010147,-0.013518922,0.008159356,0.0039082575,0.015933795,-0.007143151,-0.011762858,0.019715047,0.023872947,0.026955416,0.013076116,0.0017768699,-0.022052363,0.026074374,0.045215145
188228,-0.011643961,0.018873485,0.0508097,0.009178141,-2.739625e-05,0.025114542,0.019426981,0.018351989,0.00088637945,0.026819224,0.04258972,0.033932645,0.013011263,0.012256004,0.012357558,0.034917634,0.007462881,0.009439057,0.027258696,0.031483423,0.016480433,0.033841033,0.029585496,0.038656477,0.033619422,-0.010123427,0.0008848899,0.02073897,0.030903062,0.027604712
188229,0.016967678,0.0068878396,0.028316831,0.0069711003,0.027650556,0.0073307958,0.021151701,0.03174021,-0.0010093302,0.0011467495,0.023455119,0.029073847,0.008610416,0.044668213,-0.0034672206,0.030129129,0.015360788,0.0028607778,0.02064619,0.036182355,0.042463064,0.032035515,0.022488697,0.03427075,0.037861295,0.027966604,0.042737156,0.008212891,0.0057156296,0.032818966
188230,0.015570003,0.009818435,-0.017348157,-0.021591425,0.015263024,0.024795556,0.027604034,0.012681119,0.0040813633,0.02003509,0.0088389125,0.03468617,-0.010364837,0.031720825,-0.011030349,0.027533762,-0.027846709,0.022762714,-0.009378826,-0.01788014,0.00351284,-0.022168266,0.00043054236,0.034144435,0.02033374,0.042105418,0.022738287,-0.00418801,-0.007220783,0.002806389
188256,0.024295626,0.06155977,0.017098177,0.018588068,0.02990445,0.035191704,0.088515304,0.048351083,-0.004949464,0.044507254,0.065842845,0.04517867,0.049041644,0.074295394,0.054053336,0.036413174,0.042076856,0.041950848,0.036338057,0.045651585,0.10036456,0.02157954,0.053690106,0.05563575,0.03821102,0.076527506,0.06431173,0.061742324,0.02502033,0.038844336
188257,0.042054992,0.057368178,0.040924374,0.054880384,0.047704995,0.02859355,0.06337767,0.04124033,0.031309053,0.037053328,0.057038415,0.07805512,0.008940329,0.036811028,0.01164071,0.049616683,0.018447464,0.04637145,0.03211207,0.027283514,0.07403047,0.020929277,0.06718836,0.035393897,0.055282068,0.047574233,0.0671063,0.08323795,0.04464996,0.045681056
188258,0.04658402,0.054552827,0.058918316,0.048029065,0.069299854,0.057724472,0.07691897,0.0723857,0.053992316,0.059090685,0.05697461,0.06715399,0.020836746,0.047444534,0.042723387,0.06752162,0.033466265,0.033068523,0.059629694,0.069025345,0.07393012,0.0362667,0.060571004,0.062497392,0.051984567,0.0596943,0.085337095,0.061415303,0.048472706,0.06972217
188259,0.052838136,0.013548483,0.03265661,0.03571452,0.046679243,0.048928287,0.07554761,0.036545943,0.02676647,0.052743424,0.027109297,0.02787885,0.022005165,0.06172787,0.029390084,0.056476682,0.016319737,-0.0017223769,0.028950028,0.068622746,0.059111014,0.03455924,0.03300847,0.064279914,0.04202886,0.06369352,0.041314706,0.044621002,0.026078371,0.07863138
188260,0.019660732,0.026171217,0.03517854,0.015719706,0.039009128,0.06257872,0.046440855,0.07948971,0.0050780624,0.025816882,0.026232606,0.05176459,0.027293349,0.052100956,0.00062044273,0.023492152,0.023507109,0.0073653325,0.028520925,0.03436848,0.056711107,0.04339684,0.031669963,0.054279897,0.03257616,0.021965787,0.054666266,0.054724876,0.027706519,0.039491605
188261,0.024882846,0.021936908,0.032776076,-0.026310327,-0.012993957,0.018457139,0.008292723,0.0005877645,0.014060202,-0.0022761638,0.030530998,0.024541998,-0.0023636913,0.01864115,0.013995905,0.016435089,0.026647689,0.011784128,0.0014311848,0.020419316,0.03492215,0.02623198,0.009553656,0.025710976,-0.015778312,0.028466126,0.02289635,0.011248481,-0.011457834,0.034481026
188262,0.012152373,0.01386141,-0.025909802,0.01080377,0.01529853,-0.0034243325,-0.005213257,-0.0096593285,0.012093793,-0.009727926,-0.021872165,-0.01230104,0.021453952,0.012629467,0.0071285865,0.005861984,-0.029930407,-0.026676975,-0.037418127,-0.03493419,0.0004531468,-0.0012177272,0.014090293,0.018570391,-0.019963099,-0.020273212,-0.011569326,-0.008541551,-0.0048938515,-0.0049400586
188263,0.014798737,0.038169984,0.06131177,0.02176232,0.02379939,0.0069529084,0.011843975,0.01746238,0.0016403887,0.030375378,-0.004890796,0.027751425,0.017941758,0.035028808,0.015282719,0.012166183,0.023008944,0.041397754,0.037604224,0.013409534,0.044169616,-0.0003942689,0.036911648,0.04090616,0.048189174,0.06419208,0.027624262,0.038912807,0.03728218,0.02089447
