,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
155162,-0.017506378,-0.024471357,0.022370746,-0.0058400165,-0.0028550958,0.023790864,0.028626362,0.0375758,0.018259885,0.015838357,0.028575888,0.028103026,0.017166888,0.017205546,0.02200526,0.014081591,-0.02870699,0.009806034,-0.0006371581,0.04560955,0.0054308027,0.016193403,0.0036823628,0.025393555,0.037140895,0.009416509,0.03875673,0.03422533,-0.0013306253,0.015343707
155215,0.017457487,-0.020666875,0.008025243,0.0020533868,0.01678554,0.019335127,0.036034968,0.043931726,0.023766128,0.016665785,-0.0072736596,0.0035540422,0.022138238,0.01369729,-0.026898803,0.013136295,-0.006662823,0.022112796,0.024088098,0.044013467,0.030787176,0.012454006,0.052020688,0.024045838,0.043688953,0.03556252,0.028665408,0.021318346,-0.0018471027,0.037034262
158120,0.03601416,0.010169313,0.072709166,0.0053827385,0.007534281,0.032792453,0.04505198,0.053208534,0.022812264,0.019610154,-0.0055535226,0.058911566,0.024047399,0.01626805,0.05049063,0.057156727,0.0108594075,0.016835725,0.03248085,0.034220632,0.013774204,0.046955477,0.03720245,0.054460358,0.04689346,0.04948525,0.07416243,0.03379372,0.04253918,0.05871135
158171,0.005570983,0.005200433,0.013005904,-0.010091122,0.005509012,0.008761651,0.03450489,0.04013574,0.025313044,0.015007508,0.0045767813,0.022311062,0.04238111,-0.0014384188,0.034079406,0.005847413,-0.012004699,0.022037849,0.022851957,0.017639048,0.015663067,0.018173851,0.03877871,0.024175733,0.010158666,0.04791008,0.051477373,0.015299976,0.026425278,0.026224399
158172,0.013821128,0.05122174,0.010919292,0.00901058,0.013027176,0.02807431,0.03148001,0.026809186,0.01832053,0.007825636,0.014258601,0.02121357,0.041898325,0.005503163,0.041678008,0.033200007,-0.02115378,0.023489477,0.038975317,0.013332785,-0.013131119,0.020140901,0.034195974,0.021553164,0.02438216,0.014579608,0.038308006,0.018911287,0.02340501,0.037651416
158222,0.0055569094,-0.008211189,-0.01243607,-0.016102003,-0.012108979,-0.023774028,-0.021357061,-0.012871633,-0.012995309,-0.013546482,-0.020116037,0.014431481,-0.01403518,-0.050311685,-0.007866688,0.028713746,-0.0070753763,0.000525405,-0.028093306,-0.0013451073,-0.0244873,-0.009828998,0.025356814,-0.013253514,0.0049523492,-0.022784323,-0.0031548187,-0.026410485,0.0021294905,0.01380086
158223,0.007552309,-0.021815082,0.010026989,-0.010364034,-0.015286137,0.006353606,0.025243327,-0.0013192812,-0.026828142,-0.016368687,0.009723972,-0.0061632064,0.026178548,0.018329926,0.0082428055,-0.0023737147,0.00451023,-0.008489365,0.011277522,0.022044567,0.027431002,-0.028321212,-0.004139558,0.006616005,-0.0048569967,-0.0010077512,0.01073813,0.0066299723,-0.0027812608,-0.004524469
158224,0.0425027,0.01629586,0.03409692,-0.0059483987,0.012094484,0.0019939323,0.04821307,0.023071574,-0.017605716,0.010084464,0.010159788,0.0023153967,0.015765397,-0.0044499305,0.020701304,0.007334245,-0.04520907,0.00864058,0.027114227,0.02239236,0.015610683,0.0037115512,-0.003363373,0.011559325,0.0219405,0.032948848,0.035435002,0.020489844,0.019735217,0.049793903
158225,0.031610087,0.02209756,-0.0023535949,0.018818185,0.021849459,-0.004193913,0.04803672,0.024821082,-0.0037539266,0.0029684517,-0.026619649,0.04332085,-0.004677731,-0.004081696,0.015228979,0.04139168,0.013975876,0.033001777,0.0013981658,0.008909753,0.015871955,0.011877059,-0.0021992542,-0.0029492506,0.02793981,0.0018567372,0.022482723,0.04006161,0.010840006,0.03004624
158275,0.0041932925,-0.0069905226,0.015925664,0.0074235224,-0.019501716,0.0013638213,0.0070840586,-0.034424357,-0.01916268,-0.010370781,-0.017272491,0.030979536,-0.01044558,0.0061786664,-0.0077924314,-0.00585882,-0.016883202,-0.0148969265,0.008372065,-0.014282697,-0.041490734,0.020780599,0.010395569,-0.010610913,0.0057109077,0.0032438198,0.005673898,-0.010830511,0.002563109,0.047013942
